anchor_hs4,anchor_product_name_short,anchor_sector,anchor_hs_section_name,anchor_density,anchor_density_percentile,anchor_embeddedness,candidate_hs4,candidate_product_name_short,candidate_sector,proximity,proximity_above_country_median,proximity_rank,eligible_candidate_count,pci,cog,distance_travelled,accessible_market_size,accessible_market_size_share,accessible_market_growth_5y,dai_index,dai_percentile,alignment_weighted_percentile,pci_norm,cog_norm,accessible_market_size_norm,accessible_market_growth_norm,nai_norm,attractiveness_score,feasibility_score,combined_score
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,2001,Pickled fruits and vegetables,Agriculture,0.4359264708085492,1,4,1169,-0.3412557166911413,0.2050168427633349,9213.030253496536,60096933.0,1.3156797056731686e-05,0.1108894824981145,0.8419216509916634,19.35483870967742,19.35483870967742,0.6177182186838416,0.34662001679301124,0.0004994567585444935,0.6355188723059703,0.16666666666666666,0.43292113177657565,0.16666666666666666,0.3530447922436029
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,3814,Organic composite solvents and thinners,Chemicals,0.4349930081105778,1,5,1169,0.996205713835307,0.4177008819732561,11534.236411705187,71183688.0,1.558397891562464e-05,0.1628147979073451,0.9402921388606216,32.25806451612903,32.25806451612903,0.7643026322495481,0.5505436614587333,0.0005915971463921888,0.68792304406181,0.3,0.5634733989791287,0.3,0.48443137928539004
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,3209,"Paints and varnishes, aqueous",Chemicals,0.4341724337241048,1,6,1169,0.5293595877316591,0.3829317262009713,9983.461143546749,182037750.0,3.9852844627097e-05,0.1172634608458773,1.0483993001562326,45.16129032258064,45.16129032258064,0.7131367712696252,0.5172066372355081,0.0015128889280877755,0.6419516316155995,0.43333333333333324,0.5271398710583497,0.43333333333333324,0.4989979097408448
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,9406,Prefabricated buildings,Textiles,0.4328688104413805,1,7,1169,0.7853390122640265,0.3323906917831787,10773.395260371117,349731810.0,7.656547878164506e-05,0.0045102805704442,0.8181691990805904,12.903225806451612,12.903225806451612,0.7411918560545334,0.4687473735223559,0.0029065695612536277,0.5281586391493354,0.09999999999999998,0.5031385116584997,0.09999999999999998,0.38219695816094973
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,3305,Hair products,Chemicals,0.4326553134288262,1,8,1169,1.1073422491740303,0.4569887969901294,10357.008919375332,970435253.0,0.0002124537649936,0.0805668319265486,1.1353218655689168,51.61290322580645,51.61290322580645,0.7764830835781062,0.5882133185299455,0.008065144453223353,0.604916585615533,0.49999999999999994,0.5695910002481316,0.49999999999999994,0.548713700173692
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,7612,"Aluminum containers, <300 liters",Metals,0.4274800201650843,1,9,1169,0.8067057012360811,0.4085770794953966,9630.492773071224,325817487.0,7.133000537636944e-05,0.1449961870791798,0.8246341467000935,19.35483870967742,19.35483870967742,0.7435336234515765,0.5417956657868115,0.002707821145117882,0.6699401096312636,0.16666666666666666,0.550762440849893,0.16666666666666666,0.4355337085949251
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,1806,Chocolates,Agriculture,0.4270595627501913,1,10,1169,0.5702202119167764,0.394734418508227,9945.175919132136,470524116.0,0.0001030100871289,0.1118575333702234,0.7832151817531181,16.129032258064516,16.129032258064516,0.7176150541549466,0.5285231800334755,0.0039104566250389725,0.6364958505635037,0.1333333333333333,0.5322093280442292,0.1333333333333333,0.4125465296309604
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,3925,Plastic builders' ware,Chemicals,0.4269881789938978,1,11,1169,1.5634304373212735,0.5056836175221189,9627.350960769489,527891123.0,0.0001155692316837,0.1044189939524338,0.9235709441451824,25.806451612903224,25.806451612903224,0.8264698854909613,0.6349024133774696,0.0043872253706855975,0.6289887127793559,0.23333333333333328,0.6064866953264569,0.23333333333333328,0.4945406867285198
7310,"Tanks etc. < 300 liters, iron or steel",Metals,15. Base metals and articles of base metal,0.1059360514981695,32.3943661971831,33.09984109105826,7010,Glass containers for conveyance,Stone,0.4265123404132163,1,12,1169,-0.283810643130883,0.2867916240050518,9862.376058986649,493020395.0,0.0001079351134581,0.0404131623199512,0.844525061781731,16.129032258064516,16.129032258064516,0.6240141403664242,0.4250265182611061,0.004097419886353032,0.56439261802655,0.1333333333333333,0.4524377362065711,0.1333333333333333,0.35670641534459974
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,0602,Other live plants,Agriculture,0.3493298384435703,1,1,1169,-0.5297518686689864,0.2672071296933023,9786.263600219316,47579079.0,1.041631003946914e-05,-0.0087543913455143,0.6165253785161358,22.58064516129032,22.58064516129032,0.5970592319897813,0.40624870365017896,0.0003954227176929708,0.5147716401510551,0.19999999999999996,0.42843283690429823,0.19999999999999996,0.3599029858330087
