year,hs4,importer_iso,accessible_market_imports
2024,2106,MEX,1074807396.0
2024,2106,NIC,128390654.0
2024,2106,PAN,176742423.0
2024,2106,PER,262994657.0
2024,2106,PRY,113425463.0
2024,2106,SLV,261598915.0
2024,2106,TTO,78333334.0
2024,2106,URY,65074666.0
2024,2106,USA,7147113771.0
2024,2106,VEN,131770727.0
2024,2201,BOL,106553.0
2024,2201,COL,3644128.0
2024,2201,CRI,5462675.0
2024,2201,CUB,1368572.0
2024,2201,DOM,7992989.0
2024,2201,GTM,5717982.0
2024,2201,HND,6769156.0
2024,2201,HTI,262835.0
2024,2201,JAM,2119048.0
2024,2201,NIC,3673016.0
2024,2201,PAN,15914630.0
2024,2201,PER,1534576.0
2024,2201,SLV,10439968.0
2024,2201,TTO,947714.0
2024,2201,VEN,255440.0
2024,2202,BOL,4778593.0
2024,2202,COL,73678647.0
2024,2202,CRI,101513289.0
2024,2202,DOM,119310656.0
2024,2202,GTM,158466677.0
2024,2202,HND,119173947.0
2024,2202,HTI,17860866.0
2024,2202,JAM,63392745.0
2024,2202,NIC,95812952.0
2024,2202,PAN,97218922.0
2024,2202,PER,39333153.0
2024,2202,SLV,93995850.0
2024,2202,TTO,25226566.0
2024,2202,VEN,10111101.0
2024,2203,BOL,46850446.0
2024,2203,COL,14829886.0
2024,2203,CRI,34428473.0
2024,2203,CUB,137532859.0
2024,2203,DOM,56886185.0
2024,2203,GTM,45019543.0
2024,2203,HND,97140444.0
2024,2203,HTI,1278359.0
2024,2203,JAM,3203008.0
2024,2203,MEX,8622260.0
2024,2203,NIC,7348844.0
2024,2203,PAN,65767875.0
2024,2203,PER,34965317.0
2024,2203,SLV,26388486.0
2024,2203,TTO,2268276.0
2024,2203,VEN,1770422.0
2024,2204,ARG,9680954.0
2024,2204,BOL,1613067.0
2024,2204,BRA,536592441.0
2024,2204,CAN,1976692647.0
2024,2204,CHL,10805347.0
2024,2204,COL,79058905.0
2024,2204,CRI,36453087.0
2024,2204,CUB,14948721.0
2024,2204,DOM,89668481.0
2024,2204,GTM,22622442.0
2024,2204,HND,6770049.0
2024,2204,HTI,9968285.0
2024,2204,JAM,8615281.0
2024,2204,MEX,343154914.0
2024,2204,NIC,2445657.0
2024,2204,PAN,29724445.0
2024,2204,PER,49351159.0
2024,2204,PRY,40904023.0
2024,2204,SLV,7789755.0
2024,2204,TTO,6707651.0
2024,2204,URY,17823980.0
2024,2204,USA,6949816866.0
2024,2204,VEN,14263200.0
2024,2205,BOL,33571.0
2024,2205,COL,4190036.0
2024,2205,CRI,1163391.0
2024,2205,CUB,167382.0
2024,2205,DOM,3543736.0
2024,2205,GTM,1419211.0
2024,2205,HND,251919.0
2024,2205,HTI,108482.0
2024,2205,JAM,1075310.0
2024,2205,NIC,275142.0
2024,2205,PAN,2569072.0
2024,2205,PER,654019.0
2024,2205,SLV,343308.0
2024,2205,TTO,4702992.0
2024,2205,VEN,196643.0
2024,2206,BOL,945195.0
2024,2206,COL,548406.0
2024,2206,CRI,4163199.0
2024,2206,CUB,920771.0
2024,2206,DOM,10234733.0
2024,2206,GTM,1081856.0
2024,2206,HND,580193.0
2024,2206,HTI,1379952.0
2024,2206,JAM,854168.0
2024,2206,MEX,8448786.0
2024,2206,NIC,196569.0
2024,2206,PAN,1321289.0
2024,2206,PER,834759.0
2024,2206,SLV,501547.0
2024,2206,TTO,5254108.0
2024,2206,VEN,1006325.0
2024,2207,ARG,430901.0
2024,2207,BOL,30052.0
2024,2207,BRA,102664809.0
2024,2207,CHL,29463569.0
2024,2207,COL,327090199.0
2024,2207,CRI,2210066.0
2024,2207,CUB,604200.0
2024,2207,DOM,17252796.0
2024,2207,GTM,1689518.0
2024,2207,HND,4368972.0
2024,2207,HTI,4591769.0
2024,2207,JAM,60024676.0
2024,2207,MEX,261744720.0
2024,2207,NIC,2029136.0
2024,2207,PAN,3353428.0
2024,2207,PER,146157631.0
2024,2207,PRY,382004.0
2024,2207,SLV,8205803.0
2024,2207,TTO,1201161.0
2024,2207,URY,5984005.0
2024,2207,USA,382377642.0
2024,2207,VEN,4016836.0
2024,2208,ARG,29697827.0
2024,2208,BOL,18718933.0
2024,2208,BRA,331525453.0
2024,2208,CHL,155169904.0
2024,2208,COL,158816486.0
2024,2208,CRI,61731881.0
2024,2208,CUB,21788727.0
2024,2208,DOM,193227324.0
2024,2208,GTM,39514800.0
2024,2208,HND,23313785.0
2024,2208,HTI,19321412.0
2024,2208,JAM,24753345.0
2024,2208,MEX,293816430.0
2024,2208,NIC,16992184.0
2024,2208,PAN,113503891.0
2024,2208,PER,63332584.0
2024,2208,PRY,43894973.0
2024,2208,SLV,39784929.0
2024,2208,TTO,16368941.0
2024,2208,URY,33960194.0
2024,2208,VEN,26661757.0
2024,2209,BOL,639953.0
2024,2209,CHL,2715176.0
2024,2209,COL,3337395.0
2024,2209,CRI,3227399.0
2024,2209,CUB,696028.0
2024,2209,DOM,3394046.0
2024,2209,GTM,3846215.0
2024,2209,HND,1119041.0
2024,2209,HTI,953981.0
2024,2209,JAM,389226.0
2024,2209,MEX,15609313.0
2024,2209,NIC,1050942.0
2024,2209,PAN,1732746.0
2024,2209,PER,881808.0
2024,2209,PRY,665678.0
2024,2209,SLV,1560982.0
2024,2209,TTO,278872.0
2024,2209,VEN,656863.0
2024,2301,ARG,1809120.0
2024,2301,BOL,254423.0
2024,2301,BRA,6590981.0
2024,2301,CAN,145111345.0
2024,2301,CHL,161003595.0
2024,2301,COL,64098642.0
2024,2301,CRI,7569422.0
2024,2301,CUB,6766.0
2024,2301,DOM,8830781.0
2024,2301,GTM,25224390.0
2024,2301,HND,38782912.0
2024,2301,HTI,16673.0
2024,2301,JAM,194866.0
2024,2301,LBR,90.0
2024,2301,MEX,36181290.0
2024,2301,NIC,3108630.0
2024,2301,PAN,4121844.0
2024,2301,PER,39895743.0
2024,2301,PRY,1386874.0
2024,2301,SEN,4868.0
2024,2301,SLV,5456080.0
2024,2301,TTO,136038.0
2024,2301,URY,12076254.0
2024,2301,USA,247504703.0
2024,2301,VEN,702509.0
2024,2302,ARG,1052963.0
2024,2302,BOL,315571.0
2024,2302,BRA,2802126.0
2024,2302,CHL,3295550.0
2024,2302,COL,6063292.0
2024,2302,CRI,4035628.0
2024,2302,CUB,186958.0
2024,2302,DOM,717301.0
2024,2302,GTM,4606312.0
2024,2302,HND,3657028.0
2024,2302,HTI,973485.0
2024,2302,MEX,21447499.0
2024,2302,NIC,190708.0
2024,2302,PAN,32932.0
2024,2302,PER,902531.0
2024,2302,PRY,553567.0
2024,2302,SLV,1474443.0
2024,2302,TTO,463512.0
2024,2302,URY,32939893.0
2024,2302,VEN,59401.0
2024,2303,ARG,3030997.0
2024,2303,BRA,13534345.0
2024,2303,CAN,219173882.0
2024,2303,CHL,94349396.0
2024,2303,COL,198062623.0
2024,2303,CRI,23681140.0
2024,2303,DOM,352880.0
2024,2303,GTM,27291940.0
2024,2303,HND,31498971.0
2024,2303,JAM,3770313.0
2024,2303,MEX,534312757.0
2024,2303,NIC,5707447.0
2024,2303,PAN,740012.0
2024,2303,PER,3258940.0
2024,2303,PRY,994724.0
2024,2303,SLV,20206936.0
2024,2303,TTO,26882.0
2024,2303,URY,20640303.0
2024,2303,USA,67098218.0
2024,2303,VEN,1375767.0
2024,2304,ARG,118359589.0
2024,2304,BFA,45736.0
2024,2304,BRA,610156.0
2024,2304,CAN,552714453.0
2024,2304,CHL,470279996.0
2024,2304,CIV,105300854.0
2024,2304,COL,827268732.0
2024,2304,CRI,63736412.0
2024,2304,CUB,7673680.0
2024,2304,DOM,128456964.0
2024,2304,GHA,37240284.0
2024,2304,GIN,1436874.0
2024,2304,GTM,280387496.0
2024,2304,HND,149722470.0
2024,2304,JAM,55822857.0
2024,2304,LBR,11.0
2024,2304,MAR,307042880.0
2024,2304,MEX,670472576.0
2024,2304,MLI,546523.0
2024,2304,MRT,1558587.0
2024,2304,NIC,78170371.0
2024,2304,PAN,96652057.0
2024,2304,PER,611557244.0
2024,2304,PRT,97937841.0
2024,2304,PRY,98067.0
2024,2304,SEN,28781329.0
2024,2304,SLV,110839514.0
2024,2304,TTO,22553797.0
2024,2304,URY,31390879.0
2024,2304,USA,359124589.0
2024,2304,VEN,296756339.0
2024,2305,CAN,1790472.0
2024,2305,CHL,10250094.0
2024,2305,CRI,32.0
2024,2305,GTM,2002182.0
2024,2305,HND,1585251.0
2024,2305,MEX,1093124.0
2024,2305,PER,9956.0
2024,2305,SLV,10018.0
2024,2305,TTO,42635.0
2024,2305,USA,6390732.0
2024,2306,BOL,12.0
2024,2306,CHL,15845600.0
2024,2306,COL,18821767.0
2024,2306,CRI,35580.0
2024,2306,DOM,492448.0
2024,2306,GTM,884717.0
2024,2306,HND,251025.0
2024,2306,JAM,2239.0
2024,2306,MEX,9487149.0
2024,2306,NIC,2181300.0
2024,2306,PAN,261698.0
2024,2306,PER,8796090.0
2024,2306,PRY,2622007.0
2024,2306,SLV,1993031.0
2024,2306,TTO,395798.0
2024,2306,VEN,8239.0
2024,2307,ARG,2145698.0
2024,2307,CHL,714018.0
2024,2307,USA,835272.0
2024,2308,ARG,263685.0
2024,2308,BOL,60778.0
2024,2308,BRA,4930084.0
2024,2308,CAN,6045247.0
2024,2308,CHL,562016.0
2024,2308,COL,4126569.0
2024,2308,CRI,16757.0
2024,2308,CUB,181893.0
2024,2308,DOM,12807.0
2024,2308,GTM,374467.0
2024,2308,HND,150559.0
2024,2308,MEX,2111462.0
2024,2308,NIC,31480.0
2024,2308,PAN,6215279.0
2024,2308,PER,1496979.0
2024,2308,PRY,775.0
2024,2308,SLV,4895.0
2024,2308,TTO,3920.0
2024,2308,URY,154773.0
2024,2308,USA,65485530.0
2024,2308,VEN,28293.0
2024,2309,BOL,57714275.0
2024,2309,COL,271679429.0
2024,2309,CRI,139063471.0
2024,2309,CUB,30000812.0
2024,2309,DOM,73616114.0
2024,2309,GTM,155356887.0
2024,2309,HND,103872861.0
2024,2309,HTI,2854831.0
2024,2309,JAM,27900225.0
2024,2309,MEX,617723361.0
2024,2309,NIC,90981488.0
2024,2309,PAN,175716304.0
2024,2309,PER,227304425.0
2024,2309,PRY,79756996.0
2024,2309,SLV,90540210.0
2024,2309,TTO,56135870.0
2024,2309,VEN,54125534.0
2024,2401,ARG,406387.0
2024,2401,BOL,365192.0
2024,2401,BRA,88609253.0
2024,2401,CAN,37029913.0
2024,2401,CHL,10212898.0
2024,2401,COL,597301.0
2024,2401,CRI,2532666.0
2024,2401,CUB,9410411.0
2024,2401,DOM,385136387.0
2024,2401,GTM,709.0
2024,2401,HND,15791109.0
2024,2401,HTI,2829333.0
2024,2401,JAM,577159.0
2024,2401,MEX,73399191.0
2024,2401,NIC,119329916.0
2024,2401,PAN,163434.0
2024,2401,PER,4678.0
2024,2401,PRY,128467109.0
2024,2401,SLV,85530.0
2024,2401,TTO,6663692.0
2024,2401,URY,20150358.0
2024,2401,USA,745049736.0
2024,2401,VEN,5168399.0
2024,2402,BOL,8940874.0
2024,2402,COL,129289627.0
2024,2402,CRI,17723418.0
2024,2402,GTM,26918351.0
2024,2402,HND,14856742.0
2024,2402,HTI,12453137.0
2024,2402,JAM,10513524.0
2024,2402,NIC,50739250.0
2024,2402,PAN,49674227.0
2024,2402,PER,14108944.0
2024,2402,SLV,20286468.0
2024,2402,TTO,16052443.0
2024,2402,VEN,4924891.0
2024,2403,BOL,150549.0
2024,2403,CHL,6148910.0
2024,2403,COL,5654154.0
2024,2403,CRI,699579.0
2024,2403,CUB,84184.0
2024,2403,DOM,90381649.0
2024,2403,GTM,1020790.0
2024,2403,HND,4041251.0
2024,2403,JAM,291336.0
2024,2403,MEX,37863084.0
2024,2403,NIC,5307534.0
2024,2403,PAN,5684299.0
2024,2403,PER,402982.0
2024,2403,PRY,6245241.0
2024,2403,SLV,17938.0
2024,2403,TTO,207067.0
2024,2403,VEN,907478.0
2024,2501,BOL,654628.0
2024,2501,CHL,3417761.0
2024,2501,COL,8156191.0
2024,2501,CRI,9491064.0
2024,2501,CUB,846765.0
2024,2501,DOM,9174388.0
2024,2501,GTM,10772039.0
2024,2501,HND,8631609.0
2024,2501,HTI,1646554.0
2024,2501,JAM,568649.0
2024,2501,MEX,24021629.0
2024,2501,NIC,2056591.0
2024,2501,PAN,2682772.0
2024,2501,PER,5891500.0
2024,2501,PRY,5023436.0
2024,2501,SLV,5270523.0
2024,2501,TTO,1501823.0
2024,2501,VEN,175365.0
2024,2502,ARG,181399.0
2024,2502,BOL,628.0
2024,2502,BRA,565118.0
2024,2502,CAN,13203104.0
2024,2502,CHL,87755.0
2024,2502,COL,151843.0
2024,2502,DOM,7253.0
2024,2502,GTM,31.0
2024,2502,MEX,1078749.0
2024,2502,PER,10410.0
2024,2502,URY,2481.0
2024,2502,USA,2693277.0
2024,2503,ARG,15381351.0
2024,2503,BOL,2118393.0
2024,2503,BRA,307140776.0
2024,2503,CAN,5226386.0
2024,2503,CHL,24050100.0
2024,2503,COL,459897.0
2024,2503,CRI,624862.0
2024,2503,CUB,7883882.0
2024,2503,DOM,2755263.0
2024,2503,GTM,2898108.0
2024,2503,HND,328409.0
2024,2503,HTI,8119.999999999999
2024,2503,JAM,23819.0
2024,2503,MEX,73443243.0
2024,2503,NIC,721707.0
2024,2503,PAN,43046.0
2024,2503,PER,3663278.0
2024,2503,PRY,4783446.0
2024,2503,SLV,81377.0
2024,2503,TTO,597266.0
2024,2503,URY,6763642.0
2024,2503,USA,126680928.0
2024,2503,VEN,1129014.0
2024,2504,ARG,1331477.0
2024,2504,BOL,368847.0
2024,2504,BRA,1267917.0
2024,2504,CAN,7060047.0
2024,2504,CHL,173122.0
2024,2504,COL,1107203.0
2024,2504,CRI,62789.0
2024,2504,CUB,5554.0
2024,2504,DOM,117462.0
2024,2504,GTM,34002.0
2024,2504,HND,1568.0
2024,2504,MEX,5938503.0
2024,2504,NIC,576.0
2024,2504,PER,395929.0
2024,2504,PRY,659288.0
2024,2504,SLV,2548.0
2024,2504,TTO,5066.0
2024,2504,URY,70149.0
2024,2504,USA,146593397.0
2024,2504,VEN,107251.0
2024,2505,BOL,131426.0
2024,2505,COL,1985339.0
2024,2505,CRI,1783929.0
2024,2505,CUB,127425.0
2024,2505,DOM,2753960.0
2024,2505,GTM,839306.0
2024,2505,HND,862100.0
2024,2505,HTI,7620.0
2024,2505,JAM,553915.0
2024,2505,MEX,64353713.0
2024,2505,NIC,558211.0
2024,2505,PAN,3282433.0
2024,2505,PER,1390231.0
2024,2505,SLV,506426.0
2024,2505,TTO,1495623.0
2024,2505,VEN,99902.0
2024,2506,ARG,87501.0
2024,2506,BOL,312906.0
2024,2506,BRA,388318.0
2024,2506,CAN,11295287.0
2024,2506,CHL,196859.0
2024,2506,COL,2453234.0
2024,2506,CRI,679041.0
2024,2506,CUB,33714.0
2024,2506,DOM,87424.0
2024,2506,GTM,377228.0
2024,2506,HND,122639.0
2024,2506,JAM,87812.0
2024,2506,MEX,5806523.0
2024,2506,NIC,271935.0
2024,2506,PAN,20596.0
2024,2506,PER,1263334.0
2024,2506,PRY,199973.0
2024,2506,SLV,409971.0
2024,2506,TTO,148075.0
2024,2506,URY,94061.0
2024,2506,USA,60501996.0
2024,2506,VEN,586538.0
2024,2507,ARG,8984182.0
2024,2507,BOL,909224.0
2024,2507,BRA,25964074.0
2024,2507,CAN,54348278.0
2024,2507,CHL,3801415.0
2024,2507,COL,12340395.0
2024,2507,CRI,3733625.0
2024,2507,CUB,96121.0
2024,2507,DOM,6973295.0
2024,2507,GTM,3874897.0
2024,2507,HND,675811.0
2024,2507,HTI,204802.0
2024,2507,JAM,547033.0
2024,2507,MEX,98792496.0
2024,2507,NIC,1017996.0
2024,2507,PAN,732528.0
2024,2507,PER,6933211.0
2024,2507,PRY,127936.0
2024,2507,SLV,2659453.0
2024,2507,TTO,464582.0
2024,2507,URY,399294.0
2024,2507,USA,26846270.0
2024,2507,VEN,1280359.0
2024,2508,BOL,1801302.0
2024,2508,CHL,29388656.0
2024,2508,COL,40487158.0
2024,2508,CRI,2482788.0
2024,2508,CUB,68392.0
2024,2508,DOM,960760.0
2024,2508,GTM,9981913.0
2024,2508,HND,1176964.0
2024,2508,HTI,32216.0
2024,2508,JAM,578658.0
2024,2508,MEX,59966212.0
2024,2508,NIC,701732.0
2024,2508,PAN,760961.0
2024,2508,PER,8761151.0
2024,2508,PRY,923179.0
2024,2508,SLV,2303679.0
2024,2508,TTO,605640.0
2024,2508,VEN,1326699.0
2024,2509,COL,176310.0
2024,2509,CRI,77902.0
2024,2509,NIC,130056.0
2024,2509,PAN,209114.0
2024,2509,PER,862201.0
2024,2510,ARG,46780711.0
2024,2510,BRA,171624591.0
2024,2510,CAN,1669729.0
2024,2510,CHL,1147427.0
2024,2510,COL,12887965.0
2024,2510,CRI,29369.0
2024,2510,CUB,11978.0
2024,2510,DOM,10588.0
2024,2510,GTM,323568.0
2024,2510,HND,1898.0
2024,2510,JAM,2728.0
2024,2510,MEX,181926688.0
2024,2510,NIC,131555.0
2024,2510,PAN,10906.0
2024,2510,PER,40172772.0
2024,2510,PRY,3837837.0
2024,2510,SLV,746834.0
2024,2510,TTO,161.0
2024,2510,URY,13717300.0
2024,2510,USA,369043500.0
2024,2511,ARG,48112599.0
2024,2511,BOL,246931.0
2024,2511,BRA,9550494.0
2024,2511,CAN,12603039.0
2024,2511,CHL,1238797.0
2024,2511,COL,6989901.0
2024,2511,CRI,224088.0
2024,2511,CUB,373571.0
2024,2511,DOM,27118.0
2024,2511,GTM,17107.0
2024,2511,HTI,13160.0
2024,2511,JAM,20370.0
2024,2511,MEX,9083292.0
2024,2511,PER,16351.0
2024,2511,PRY,48306.0
2024,2511,SLV,9916.0
2024,2511,TTO,6141502.0
2024,2511,URY,18416.0
2024,2511,USA,242347939.0
2024,2511,VEN,22801.0
2024,2512,ARG,1119271.0
2024,2512,BOL,875092.0
2024,2512,BRA,20994164.0
2024,2512,CHL,2891884.0
2024,2512,COL,2506365.0
2024,2512,CRI,363365.0
2024,2512,CUB,48990.0
2024,2512,DOM,517511.0
2024,2512,GTM,1592601.0
2024,2512,HND,238388.0
2024,2512,HTI,4692.0
2024,2512,JAM,42768.0
2024,2512,MEX,2076499.0
2024,2512,NIC,134835.0
2024,2512,PAN,360217.0
2024,2512,PER,1448738.0
2024,2512,PRY,1108562.0
2024,2512,SLV,921088.0
2024,2512,TTO,552436.0
2024,2512,URY,1453729.0
2024,2512,USA,10226149.0
2024,2512,VEN,8327.0
2024,2513,ARG,409306.0
2024,2513,BOL,14424.0
2024,2513,BRA,2954858.0
2024,2513,CAN,13190773.0
2024,2513,CHL,451198.0
2024,2513,COL,212630.0
2024,2513,CRI,166058.0
2024,2513,CUB,14776.0
2024,2513,DOM,137938.0
2024,2513,GTM,330677.0
2024,2513,HND,33020.0
2024,2513,HTI,4258.0
2024,2513,JAM,128507.0
2024,2513,MEX,6834033.0
2024,2513,NIC,7296.0
2024,2513,PAN,161757.0
2024,2513,PER,633132.0
2024,2513,PRY,64132.0
2024,2513,SEN,63197.0
2024,2513,SLV,9985.0
2024,2513,TTO,910622.0
2024,2513,URY,63641.0
2024,2513,USA,60065403.0
2024,2513,VEN,12480.0
2024,2514,BOL,18238.0
2024,2514,CHL,60843.0
2024,2514,COL,42071.0
2024,2514,CRI,49732.0
2024,2514,DOM,9419.0
2024,2514,GTM,33141.0
2024,2514,JAM,777.0
2024,2514,MEX,68746.0
2024,2514,PAN,7437.0
2024,2514,PER,1294.0
2024,2514,PRY,1604.0
2024,2514,SLV,2.0
2024,2514,TTO,489.0
2024,2514,VEN,4777.0
2024,2515,ARG,31170.0
2024,2515,BOL,10326.0
2024,2515,BRA,15976389.0
2024,2515,CAN,7442519.0
2024,2515,CHL,170068.0
2024,2515,COL,3113928.0
2024,2515,CRI,269908.0
2024,2515,CUB,45064.0
2024,2515,DOM,1079662.0
2024,2515,GTM,112482.0
2024,2515,HND,38127.0
2024,2515,JAM,16615.0
2024,2515,MEX,1025814.0
2024,2515,NIC,2950.0
2024,2515,PAN,118286.0
2024,2515,PER,58693.0
2024,2515,PRY,24587.0
2024,2515,SLV,294858.0
2024,2515,TTO,61205.0
2024,2515,URY,3717.0
2024,2515,USA,16977491.0
2024,2515,VEN,1114889.0
2024,2516,ARG,4499186.0
2024,2516,BOL,71628.0
2024,2516,BRA,558613.0
2024,2516,CAN,15695741.0
2024,2516,CHL,25351.0
2024,2516,COL,146234.0
2024,2516,CRI,260999.0
2024,2516,DOM,9777.0
2024,2516,GTM,73490.0
2024,2516,HND,29985.0
2024,2516,JAM,69475.0
2024,2516,MEX,623448.0
2024,2516,NIC,40543.0
2024,2516,PAN,41357.0
2024,2516,PER,35056.0
2024,2516,PRY,85671.0
2024,2516,SLV,136752.0
2024,2516,TTO,28790.0
2024,2516,URY,22674.0
2024,2516,USA,47648610.0
2024,2516,VEN,23169.0
2024,2517,COL,2092183.0
2024,2517,PAN,341120.0
2024,2517,PER,1443106.0
2024,2518,BOL,265380.0
2024,2518,COL,233893.0
2024,2518,CRI,6623821.0
2024,2518,DOM,56152.0
2024,2518,GTM,31236.0
2024,2518,HND,151.0
2024,2518,NIC,954175.0
2024,2518,PAN,40239.0
2024,2518,PER,500978.0
2024,2518,SLV,640650.0
2024,2518,TTO,8591.0
2024,2518,VEN,14.0
2024,2519,ARG,12206036.0
2024,2519,BOL,356322.0
2024,2519,BRA,39750291.0
2024,2519,CAN,18804428.0
2024,2519,CHL,4209844.0
2024,2519,COL,8035415.0
2024,2519,CRI,1498004.0
2024,2519,CUB,114259.0
2024,2519,DOM,243829.0
2024,2519,GTM,510137.0
2024,2519,HND,339546.0
2024,2519,JAM,4482.0
2024,2519,MEX,22131962.0
2024,2519,NIC,943666.0
2024,2519,PAN,245304.0
2024,2519,PER,3699297.0
2024,2519,PRY,1049412.0
2024,2519,SLV,702712.0
2024,2519,TTO,50129.0
2024,2519,URY,1492903.0
2024,2519,USA,227728541.0
2024,2519,VEN,635912.0
2024,2520,BOL,129434.0
2024,2520,COL,12250401.0
2024,2520,CRI,2574050.0
2024,2520,CUB,78301.0
2024,2520,DOM,115314.0
2024,2520,GTM,364437.0
2024,2520,HND,70856.0
2024,2520,HTI,229272.0
2024,2520,JAM,101478.0
2024,2520,NIC,878152.0
2024,2520,PAN,1912889.0
2024,2520,PER,459824.0
2024,2520,SLV,2952007.0
2024,2520,TTO,2747476.0
2024,2520,VEN,2175993.0
2024,2521,BOL,15878.0
2024,2521,COL,131.0
2024,2521,CRI,8634.0
2024,2521,DOM,21823.0
2024,2521,GTM,16.0
2024,2521,HND,230.0
2024,2521,HTI,423000.0
2024,2521,NIC,70177.0
2024,2521,PAN,15066.0
2024,2521,PER,1199347.0
2024,2521,TTO,116541.0
2024,2522,BOL,9115.0
2024,2522,COL,881361.0
2024,2522,CRI,2085582.0
2024,2522,HND,8392.0
2024,2522,NIC,3927525.0
2024,2522,PAN,1078282.0
2024,2522,PER,86198.0
2024,2522,SLV,3055596.0
2024,2522,VEN,26484.0
2024,2523,BOL,726166.0
2024,2523,COL,56811533.0
2024,2523,CRI,6057211.0
2024,2523,CUB,4854147.0
2024,2523,DOM,53962095.0
2024,2523,GTM,100871904.0
2024,2523,HND,72186986.0
2024,2523,HTI,86853708.0
2024,2523,JAM,23085813.0
2024,2523,MEX,54080079.0
2024,2523,NIC,38054102.0
2024,2523,PAN,6822980.0
2024,2523,PER,88139905.0
2024,2523,SLV,41132540.0
2024,2523,TTO,2858507.0
2024,2523,VEN,2929210.0
2024,2524,BOL,444598.0
2024,2524,CAN,14742.0
2024,2524,COL,4642.0
2024,2524,CRI,5888.0
2024,2524,GTM,4392.0
2024,2524,MEX,8435.0
2024,2524,PRY,138.0
2024,2524,SLV,563438.0
2024,2524,USA,19046.0
2024,2525,ARG,175118.0
2024,2525,BOL,8777.0
2024,2525,BRA,2988967.0
2024,2525,CAN,1084878.0
2024,2525,CHL,42068.0
2024,2525,COL,437772.0
2024,2525,CRI,547183.0
2024,2525,CUB,4921.0
2024,2525,DOM,128485.0
2024,2525,GTM,13058.0
2024,2525,HND,4198.0
2024,2525,JAM,53994.0
2024,2525,MEX,3976816.0
2024,2525,NIC,15226.0
2024,2525,PAN,2183.0
2024,2525,PER,107113.0
2024,2525,PRY,69461.0
2024,2525,SLV,136000.0
2024,2525,TTO,69143.0
2024,2525,URY,38177.0
2024,2525,USA,14928666.0
2024,2525,VEN,2110.0
2024,2526,BOL,125481.0
2024,2526,CHL,6842297.0
2024,2526,COL,3789988.0
2024,2526,CRI,1945977.0
2024,2526,CUB,81979.0
2024,2526,DOM,987339.0
2024,2526,GTM,1302829.0
2024,2526,HND,206002.0
2024,2526,HTI,474.0
2024,2526,JAM,292332.0
2024,2526,MEX,45202178.0
2024,2526,NIC,337624.0
2024,2526,PAN,264180.0
2024,2526,PER,1597574.0
2024,2526,PRY,569619.0
2024,2526,SLV,762205.0
2024,2526,TTO,317965.0
2024,2526,VEN,486966.0
2024,2528,ARG,699423.0
2024,2528,BOL,2872.0
2024,2528,BRA,98495170.0
2024,2528,CAN,2668917.0
2024,2528,CHL,4574972.0
2024,2528,COL,3517594.0
2024,2528,CRI,526119.0
2024,2528,DOM,37334.0
2024,2528,GTM,60497.0
2024,2528,HND,420375.0
2024,2528,JAM,11648.0
2024,2528,MEX,2898929.0
2024,2528,NIC,632166.0
2024,2528,PAN,2784001.0
2024,2528,PER,7661139.0
2024,2528,PRY,1568289.0
2024,2528,SLV,97412.0
2024,2528,TTO,6048.0
2024,2528,USA,27200972.0
2024,2528,VEN,63564.0
2024,2529,ARG,270048.0
2024,2529,BOL,115559.0
2024,2529,BRA,7559409.0
2024,2529,CHL,2589379.0
2024,2529,COL,2250814.0
2024,2529,CRI,929317.0
2024,2529,DOM,359439.0
2024,2529,GTM,5879841.0
2024,2529,HND,4170599.0
2024,2529,JAM,59567.0
2024,2529,MEX,6672395.0
2024,2529,NIC,232093.0
2024,2529,PAN,168595.0
2024,2529,PER,2436545.0
2024,2529,PRY,240905.0
2024,2529,SLV,655561.0
2024,2529,TTO,22385.0
2024,2529,URY,11489.0
2024,2529,VEN,144191.0
2024,2530,ARG,3248765.0
2024,2530,BOL,618498.0
2024,2530,BRA,19172967.0
2024,2530,CAN,29514658.0
2024,2530,CHL,3109314.0
2024,2530,COL,15938782.0
2024,2530,CRI,2367152.0
2024,2530,CUB,75915.0
2024,2530,DOM,1443860.0
2024,2530,GIN,1031303.0
2024,2530,GTM,2454049.0
2024,2530,HND,500355.0
2024,2530,HTI,884.0
2024,2530,JAM,62427.0
2024,2530,LBR,824.0
2024,2530,MEX,37658059.0
2024,2530,MRT,3335.0
2024,2530,NIC,1951194.0
2024,2530,PAN,234501.0
2024,2530,PER,3392692.0
2024,2530,PRY,600403.0
2024,2530,SEN,117181.0
2024,2530,SLV,584181.0
2024,2530,TTO,76728.0
2024,2530,URY,111111.0
2024,2530,USA,126182015.0
2024,2530,VEN,411155.0
2024,2601,ARG,636984353.0
2024,2601,BFA,3793.0
2024,2601,BOL,3302.0
2024,2601,BRA,6192701.0
2024,2601,CAN,755268565.0
2024,2601,CHL,28209946.0
2024,2601,COL,42487.0
2024,2601,CRI,77379.0
2024,2601,DOM,3450.0
2024,2601,ESP,454438311.0
2024,2601,GIN,567.0
2024,2601,GTM,127409.0
2024,2601,HND,1174.0
2024,2601,IRL,53844.0
2024,2601,MAR,221.0
2024,2601,MEX,229530968.0
2024,2601,NGA,1880.0
2024,2601,PER,4458.0
2024,2601,PRT,733280.0
2024,2601,PRY,1961697.0
2024,2601,SLV,37993.0
2024,2601,TTO,356115098.0
2024,2601,URY,91109580.0
2024,2601,USA,788192194.0
