hs4,market_growth_5y,total_trade,market_size_share,ecu_total_trade,ecu_export_growth_5y,ecu_market_share_2020,ecu_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,ecu_exporter_rank,accessible_market_size,accessible_market_growth_5y,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_accessible_market_growth,above_median_export_cagr,dai_index,dai_percentile,dai_lead,alignment_weighted_percentile,alignment_lead_unweighted,alignment_lead_weighted
2308,0.0072273708977603,929417867.0,4.5520604114070994e-05,670057.0,0.0407828008030111,0.0006119807937411,0.0007209426715271,0.0001089618777859,6618.15,11.690129994916685,44.0,92258248.0,0.0197248964875256,0.4346991486486105,929417867.0,2.0197753614907803e-05,0.0992645517971304,False,False,True,1.0432476817498662,48.38709677419355,25.80645161290323,48.38709677419355,25.80645161290323,25.80645161290323
2309,0.0619460769978528,42170233877.0,0.0020653944688075,73053303.0,-0.0079634537616516,0.0024350496072469,0.0017323428466884,-0.0007027067605584,3585.57,18.444362304688536,55.0,2254343093.0,0.0807367563257848,1.0445323745754624,42170233877.0,0.0004935349125195,0.0534581596008064,True,True,False,1.039372915555761,38.70967741935484,-12.903225806451609,38.70967741935484,-12.903225806451609,-12.903225806451609
2401,0.1121874805174865,12007936579.0,0.0005881192374791,95426586.0,-0.0039438251886507,0.0137934165263056,0.0079469595273251,-0.0058464569989805,7124.7,12.82247833473926,25.0,1651980761.0,0.0663292383452835,4.791693816036437,12007936579.0,0.0003616619772277,0.1375740744574763,True,True,False,0.8995537416742837,30.0,-33.33333333333333,30.0,-33.33333333333333,-33.33333333333333
2402,-0.0025364925444862,19735471269.0,0.000966594904766,0.0,0.0,8.589890691057866e-06,0.0,-8.589890691057866e-06,2492.65,13.913355555909574,125.0,376481896.0,0.0241962612371011,0.0,19735471269.0,8.242177518785468e-05,0.0190764076959929,False,False,False,0.8263615710893805,35.483870967741936,-16.129032258064512,35.483870967741936,-16.129032258064512,-16.129032258064512
2403,0.0305177512768015,9834279003.0,0.0004816588287546,0.0,0.0,2.313324893411792e-06,0.0,-2.313324893411792e-06,3783.03,13.522636794707095,119.0,165108025.0,0.0606636360946426,0.0,9834279003.0,3.6146483171824784e-05,0.0167890320123755,False,True,False,0.6857993031875961,3.225806451612903,-54.83870967741936,3.225806451612903,-54.83870967741936,-54.83870967741936
2501,0.0550777155931703,3306017724.0,0.0001619206272567,205839.0,0.0275699277646415,7.105388154593361e-05,6.226191665752848e-05,-8.791964888405128e-06,3891.32,18.655755560321097,93.0,99983287.0,0.0524986048382112,0.037541406873488,3306017724.0,2.188896754721176e-05,0.0302428163872723,True,False,True,0.8322509885087715,12.903225806451612,-54.838709677419345,12.903225806451612,-54.838709677419345,-54.838709677419345
2502,0.2755904673002729,213079935.0,1.0436131809145627e-05,3965.0,0.0,0.0,1.8608040217395412e-05,1.8608040217395412e-05,6763.03,5.622254535773519,44.0,17982048.0,0.3195898171865821,0.011219892454676,213079935.0,3.936742598834585e-06,0.0843910901324425,True,True,False,1.645956085212175,64.51612903225806,41.935483870967744,64.51612903225806,41.935483870967744,41.935483870967744
2503,0.1410098115510012,3163447557.0,0.0001549378906848,0.0,0.0,0.0,0.0,0.0,5774.1,9.280737006071066,87.0,586806313.0,0.0406509774173173,0.0,3163447557.0,0.0001284673141597,0.1854958245479774,True,False,False,0.7902867465386044,22.58064516129032,-38.70967741935484,22.58064516129032,-38.70967741935484,-38.70967741935484
2504,-0.0247148528393781,454776274.0,2.227382479319851e-05,0.0,0.0,0.0,0.0,0.0,6017.01,4.882087579586759,72.0,165302695.0,0.1782446786902525,0.0,454776274.0,3.618910154775811e-05,0.3634813521516296,False,True,False,0.8189960974693187,16.129032258064516,-48.38709677419355,16.129032258064516,-48.38709677419355,-48.38709677419355
2505,0.1052159523736786,2551171589.0,0.00012495011776,19761.0,0.1428254264523976,6.5524769306530365e-06,7.745852958383663e-06,1.1933760277306267e-06,3219.58,6.783876894264423,93.0,80731559.0,0.0782587100652147,0.0046704347232415,2551171589.0,1.7674258648716076e-05,0.0316448957600868,True,True,True,0.9888588334141012,54.83870967741935,-32.25806451612903,54.83870967741935,-32.25806451612903,-32.25806451612903
2506,0.0862337539473603,893570919.0,4.376490865507065e-05,0.0,0.0,0.0,0.0,0.0,6146.45,8.810858596930592,104.0,85424965.0,-0.0630511852004166,0.0,893570919.0,1.870176849263518e-05,0.0955995357319814,True,False,False,1.079398757446042,64.51612903225806,19.354838709677423,64.51612903225806,19.354838709677423,19.354838709677423
2507,0.0368755690850568,1543963178.0,7.561952388466503e-05,0.0,0.0,0.0,0.0,0.0,5432.1,5.60891442798491,98.0,261707277.0,0.0398637230039602,0.0,1543963178.0,5.729459657714752e-05,0.1695035741325173,False,False,False,0.8383316670477656,19.35483870967742,-38.70967741935485,19.35483870967742,-38.70967741935485,-38.70967741935485
2508,0.0219984563275401,2109624480.0,0.0001033242249725,4616990.0,2.2156555339686537,7.0967151759810326e-06,0.0021885364166801,0.0021814397015042,4108.65,12.361034864927989,40.0,162308060.0,0.0932916094669848,1.3195985682220708,2109624480.0,3.5533497293311626e-05,0.0769369437730453,False,True,True,0.8245999454755176,19.35483870967742,-32.258064516129025,19.35483870967742,-32.258064516129025,-32.258064516129025
2509,0.0072760000648091,99547024.0,4.87556870933053e-06,21041.0,0.0,0.0,0.0002113674437921,0.0002113674437921,1807.41,10.955167571377975,50.0,1455583.0,0.0092332801560912,0.1274459835674257,99547024.0,3.186653490325152e-07,0.0146220644426296,False,False,False,0.9073997872462852,29.03225806451613,-45.16129032258064,29.03225806451613,-45.16129032258064,-45.16129032258064
2510,0.1297974378186372,4242308410.0,0.0002077778451631,278243.0,0.0,0.0,6.55876407627799e-05,6.55876407627799e-05,5891.37,7.614965329155481,36.0,844078105.0,0.0995764929995655,0.0395466834291546,4242308410.0,0.0001847908665741,0.1989667000660143,True,True,False,0.7054911525567193,19.35483870967742,-58.064516129032256,19.35483870967742,-58.064516129032256,-58.064516129032256
2511,0.0973455729618806,718005411.0,3.5166141330368715e-05,44863.0,0.0,0.0,6.248281602434887e-05,6.248281602434887e-05,5761.48,8.820248941281502,60.0,337105698.0,0.168444338275135,0.0376746002194866,718005411.0,7.380129124482743e-05,0.4695030049014491,True,True,False,0.9602501982147286,51.61290322580645,-22.58064516129032,51.61290322580645,-22.58064516129032,-22.58064516129032
2512,0.0539085390213638,201191834.0,9.853881823963138e-06,0.0,0.0,0.0,0.0,0.0,4789.99,7.485646565989344,80.0,49485671.0,0.0540168661484761,0.0,201191834.0,1.0833713104181083e-05,0.2459626219223191,True,False,False,0.9529520597283224,29.03225806451613,-41.935483870967744,29.03225806451613,-41.935483870967744,-41.935483870967744
2513,0.0526168798729129,340219465.0,1.666311368443494e-05,27004.0,-0.0281117764168588,0.000118287538295,7.937229576208992e-05,-3.891524253294035e-05,7261.96,8.135849062073405,61.0,86874101.0,0.0472522970107494,0.047858270507115,340219465.0,1.9019022424039695e-05,0.2553472388771171,True,False,False,0.7977459938375592,19.35483870967742,-64.51612903225806,19.35483870967742,-64.51612903225806,-64.51612903225806
2514,-0.1018609339551328,47377863.0,2.3204513512905085e-06,7209.0,0.0,0.0,0.0001521596700129,0.0001521596700129,3626.4,7.285830243443546,50.0,298570.0,-0.0841419859348702,0.0917461008004821,47377863.0,6.536481482721222e-08,0.0063018882890517,False,False,False,0.6260891891564623,12.903225806451612,-35.483870967741936,12.903225806451612,-35.483870967741936,-35.483870967741936
2515,0.0219291389675029,1811502749.0,8.872295489105367e-05,6796.0,0.0,0.0,3.7515813894025727e-06,3.7515813894025727e-06,6533.58,6.020123962831329,106.0,47988748.0,0.0723651415628061,0.0022620512011099,1811502749.0,1.050599734336923e-05,0.0264911262356577,False,True,False,1.4025401786378882,77.41935483870968,38.70967741935484,77.41935483870968,38.70967741935484,38.70967741935484
2516,-0.0380547045689693,1289633604.0,6.316308608244843e-05,8308.0,-0.2403456606107821,2.0974996966302417e-05,6.442139825010329e-06,-1.4532857141292084e-05,5697.46,5.8847032752023685,102.0,70126549.0,0.0684701662651061,0.0038843486562884,1289633604.0,1.5352543423171867e-05,0.054377110508358,False,True,False,1.278629115835671,70.96774193548387,3.225806451612911,70.96774193548387,3.225806451612911,3.225806451612911
2517,-0.0210817494400371,2624112164.0,0.0001285225679531,28204.0,-0.0013208033061057,9.725913937454294e-06,1.0748016181216865e-05,1.022102243762569e-06,1313.1,21.95883508382636,97.0,3876409.0,0.101674245395116,0.0064806172087718,2624112164.0,8.486477425044007e-07,0.0014772268705507,False,True,False,0.6193757809649978,3.225806451612903,-45.16129032258065,3.225806451612903,-45.16129032258065,-45.16129032258065
2518,0.1117599957352439,723104548.0,3.541588453516598e-05,69082.0,0.0,0.0,9.55352862750906e-05,9.55352862750906e-05,2777.88,17.7062492938469,68.0,9355280.0,0.0710617774876547,0.0576038972997897,723104548.0,2.04811650486225e-06,0.0129376589123596,True,True,False,0.8548257565039937,12.903225806451612,-19.35483870967742,12.903225806451612,-19.35483870967742,-19.35483870967742
2519,0.0354356178212533,1737673269.0,8.510696831455748e-05,44400.0,0.4763255343312089,4.336303728099425e-06,2.5551408767167955e-05,2.121510503906853e-05,5898.43,4.9221104839417595,66.0,344752431.0,0.0463804374488558,0.0154064616737601,1737673269.0,7.547536193705416e-05,0.1983988803593663,False,False,True,0.7069761467443876,3.225806451612903,-38.70967741935484,3.225806451612903,-38.70967741935484,-38.70967741935484
2520,0.0434844225915775,1394813299.0,6.83145291813293e-05,3926.0,0.0,0.0,2.8147136271318275e-06,2.8147136271318275e-06,2915.5,14.498944760020697,94.0,27039884.0,0.0303368784421174,0.0016971579928985,1394813299.0,5.919740799843583e-06,0.0193860239355231,True,False,False,0.6966956863629011,12.903225806451612,-41.935483870967744,12.903225806451612,-41.935483870967744,-41.935483870967744
2521,0.0963511458350139,933405296.0,4.5715898591815274e-05,0.0,0.0,0.0,0.0,0.0,2544.38,3.2800762737758435,,1870843.0,0.0165346513971278,0.0,933405296.0,4.095766696780862e-07,0.0020043201040504,True,False,False,0.3724310063889859,16.129032258064516,-67.74193548387098,16.129032258064516,-67.74193548387098,-67.74193548387098
2522,0.0717908488850125,1337802864.0,6.552229811482025e-05,188042.0,-0.2322365350558417,0.0007452049904858,0.000140560321001,-0.0006046446694847,2050.96,22.099039690163764,77.0,11158535.0,-0.0241378141074164,0.0847521644731035,1337802864.0,2.4428963861672858e-06,0.0083409411807029,True,False,False,0.9164040744816616,25.806451612903224,-12.903225806451616,25.806451612903224,-12.903225806451616,-12.903225806451616
2523,0.0187048737814146,11952494756.0,0.0005854038331752,17331095.0,0.0116479685309724,0.0015012820498096,0.0014499981262321,-5.128392357750251e-05,3325.72,27.639407691327474,69.0,639426886.0,0.0500113157651231,0.8742899760394004,11952494756.0,0.0001399873396487,0.0534973575854543,False,False,True,0.7562453675354044,12.903225806451612,-38.70967741935483,12.903225806451612,-38.70967741935483,-38.70967741935483
2524,0.0607582423044259,370661263.0,1.815407817358492e-05,0.0,0.0,0.0,0.0,0.0,6469.68,2.8134005786351697,22.0,1065319.0,-0.0921334228928856,0.0,370661263.0,2.332263092973537e-07,0.0028741039497294,True,False,False,0.5418373358525995,41.935483870967744,-38.70967741935483,41.935483870967744,-38.70967741935483,-38.70967741935483
2525,0.0140896793369866,212033680.0,1.0384888809254636e-05,0.0,0.0,0.0,0.0,0.0,5216.28,6.276929251918728,75.0,24834314.0,0.0258810240345912,0.0,212033680.0,5.436883598388465e-06,0.1171243832583578,False,False,False,1.2871408223301497,80.64516129032258,48.387096774193544,80.64516129032258,48.387096774193544,48.387096774193544
2526,0.0359004648690384,949555042.0,4.6506873480840946e-05,0.0,0.0,1.6619954857715267e-06,0.0,-1.6619954857715267e-06,3758.44,12.060561801113815,90.0,65113009.0,0.0861507716749971,0.0,949555042.0,1.4254947838455314e-05,0.0685721270700177,False,True,False,0.7903409157464022,6.451612903225806,-74.19354838709677,6.451612903225806,-74.19354838709677,-74.19354838709677
2527,0.2507626725564615,76045223.0,3.7245082259100215e-06,1032.0,-0.0179801855003062,4.548634747407268e-05,1.3570872163791275e-05,-3.1915475310281404e-05,0.0,2.4568307694273974,85.0,0.0,0.0,0.0081826847112869,76045223.0,0.0,0.0,True,False,False,1.647651537871337,67.74193548387096,-22.58064516129032,67.74193548387096,-22.58064516129032,-22.58064516129032
2528,0.0960236962616416,418131352.0,2.047904652781252e-05,0.0,0.0,0.0,0.0,0.0,5564.1,2.637546094499423,50.0,153927441.0,0.1276643713450247,0.0,418131352.0,3.369875968044892e-05,0.3681317850568641,True,True,False,1.783280926209382,83.87096774193549,-9.677419354838705,83.87096774193549,-9.677419354838705,-9.677419354838705
2529,0.0285992663619232,1437012126.0,7.038132407106556e-05,0.0,0.0,0.0,0.0,0.0,4496.78,11.152959383929444,84.0,34768131.0,0.1132308304586007,0.0,1437012126.0,7.611657047604438e-06,0.02419473737969,False,True,False,0.9830448434377806,45.16129032258064,3.225806451612897,45.16129032258064,3.225806451612897,3.225806451612897
2530,0.217058985259142,4965310153.0,0.0002431886945619,130431.0,0.0479471567462495,5.550034197452019e-05,2.6268449700205462e-05,-2.923189227431472e-05,7839.43,2.800365963820644,88.0,250862308.0,0.0123468689353267,0.0158388082325751,4965310153.0,5.4920348024071675e-05,0.0505229885485463,True,False,True,1.59889664399518,67.74193548387096,-22.58064516129032,67.74193548387096,-22.58064516129032,-22.58064516129032
2601,0.0117508286913543,140987595397.0,0.0069052261022023,0.0,0.0,0.0,0.0,0.0,9410.67,3.066965894188933,98.0,3349094650.0,0.0667883789814371,0.0,140987595397.0,0.000733204781579,0.0237545341529476,False,True,False,1.6038447546584522,58.06451612903226,-6.451612903225801,58.06451612903226,-6.451612903225801,-6.451612903225801
2602,0.013053262661647,5498547828.0,0.0002693053660444,0.0,0.0,0.0,0.0,0.0,9829.65,2.853155795414153,70.0,241152127.0,-0.0312146860650206,0.0,5498547828.0,5.2794534368969975e-05,0.0438574210034133,False,False,False,1.4229845617882313,74.19354838709677,-12.903225806451616,74.19354838709677,-12.903225806451616,-12.903225806451616
2603,0.1040494926771202,96763357971.0,0.004739231584996,967651448.0,0.2509002730825127,0.0053559596378327,0.0100001846596725,0.0046442250218397,12092.63,6.735098868231927,17.0,77367594390.0,0.1122750235314493,6.029705175698079,96763357971.0,0.0169377984423391,0.7995546662734367,True,True,True,1.541563781248044,40.0,-30.0,40.0,-30.0,-30.0
2604,0.0530030847161953,3226535372.0,0.0001580277768953,0.0,0.0,0.0,0.0,0.0,5146.35,6.625038664251937,,435247156.0,0.1232823091677315,0.0,3226535372.0,9.528703404900276e-05,0.1348961365113464,True,True,False,1.5516094056482534,61.29032258064516,-12.903225806451609,61.29032258064516,-12.903225806451609,-12.903225806451609
2605,-0.0029630032590284,39373016.0,1.9283936082465943e-06,0.0,0.0,0.0,0.0,0.0,8265.09,2.036037833585686,,206743.0,-0.1854297202098247,0.0,39373016.0,4.5261472726068724e-08,0.0052508804507127,False,False,False,0.4527910025593473,22.58064516129032,-25.80645161290323,22.58064516129032,-25.80645161290323,-25.80645161290323
2606,0.1366734606153672,9015130293.0,0.0004415389370865,22428.0,0.1445841017544311,2.403026685293308e-06,2.487817621162361e-06,8.479093586905311e-08,10375.05,1.7435845376173498,52.0,706062163.0,-0.0299990936322287,0.0015000529787223,9015130293.0,0.0001545755519342,0.0783196848023636,True,False,True,1.824440303443198,83.87096774193549,-9.677419354838705,83.87096774193549,-9.677419354838705,-9.677419354838705
